density_percent,filling_space_percent,cargo_width,cargo_height,cargo_length,cargo_area,cargo_volume,boxes_volume,boxes_volume_mean,boxes_volume_median,boxes_volume_var,boxes_volume_lag,boxes_volume_norm_vs_boxes_mean,boxes_volume_norm_vs_cargo_mean,stacking_volume_cargo_perc,stacking_volume_boxes_perc,oversize_volume_boxes_perc,turnover_volume_cargo_perc,turnover_volume_boxes_perc,turnover_area,turnover_heiht,flatness_max,flatness_mean,flatness_median,flatness_var,flatness_lag,lengthness_min,lengthness_mean,lengthness_median,lengthness_var,lengthness_lag,mean_stacking,mean_turnover,boxes_qty
80.63824,45.05843,2450.0,2450.0,13600.0,33320000.0,81634000000.0,36783000000.0,18391500.0,18391500.0,43493996998.49925,1.0,18393863.714215808,18393863.714215804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.6842105263158,484.3421052631494,484.3421052631579,374.3041881051327,0.9999999999999823,166.96969696969697,180.25904203324322,180.25904203323557,176.6950397376671,1.0000000000000424,1.0,1.0,2000
63.38312,45.05843,2450.0,2450.0,13600.0,33320000.0,81634000000.0,36783000000.0,18391500.0,18391500.0,43493996998.49925,1.0,18393863.71421581,18393863.7142158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.6842105263158,484.34210526314564,484.3421052631579,374.3041881051327,0.9999999999999747,166.96969696969697,180.25904203324544,180.25904203323557,176.6950397376671,1.0000000000000546,1.0,1.0,2000
62.54826,53.02746,1978.0,2100.0,3089.0,6110042.0,12831088200.0,6804000000.0,115322033.89830509,72800000.0,5912028988895383.0,1.5840938722294655,165718518.5185185,165718518.5185185,0.0,0.0,0.0,0.5302745873105291,1.0,1.3060466687463033,0.5714285714285714,2800.0,1372.6392251815996,928.5714285714286,644773.315521416,1.4782268578878766,172.30769230769232,172.94654498044318,172.30769230769232,1.3344734211973215,1.0037076271186434,1.0,0.0,59
47.6821,44.10313,1978.0,2100.0,3089.0,6110042.0,12831088200.0,5658912000.0,115488000.0,72800000.0,7764830080000000.0,1.5863736263736263,181350809.6425603,181350809.6425603,0.3941053105690599,0.8935993349958438,0.0,0.0,0.0,0.0,0.0,2800.0,1411.2925170068029,928.5714285714286,793264.9281934996,1.51985347985348,137.14285714285714,163.02982731554164,172.30769230769232,274.90704121885454,0.9461552478134112,0.2857142857142857,1.0,49
47.6821,44.10313,1978.0,2100.0,3089.0,6110042.0,12831088200.0,5658912000.0,115488000.0,72800000.0,7764830080000000.0,1.5863736263736263,181350809.6425603,181350809.6425603,0.3941053105690599,0.8935993349958438,0.0,0.0,0.0,0.0,0.0,2800.0,1411.2925170068029,928.5714285714286,793264.9281934996,1.51985347985348,137.14285714285714,163.02982731554164,172.30769230769232,274.90704121885454,0.9461552478134112,0.2857142857142857,1.0,49
49.93126,47.09761,1978.0,2100.0,3089.0,6110042.0,12831088200.0,6043136000.0,114021433.96226415,72800000.0,7310625860365747.0,1.5662284884926394,176927935.6095908,176927935.6095908,0.3657367112479205,0.7765504532745912,0.0,0.0,0.0,0.0,0.0,2800.0,1389.2542677448346,928.5714285714286,742908.0892153669,1.4961199806482834,137.14285714285714,160.4877669500311,172.30769230769232,277.9243598547063,0.9314022189064304,0.4339622641509434,1.0,53
47.80008,45.96287,1978.0,2100.0,3089.0,6110042.0,12831088200.0,5897536000.0,115637960.78431372,72800000.0,7532417207918430.0,1.5884335272570567,179498674.88524017,179498674.88524023,0.35438927151946475,0.7710338690598921,0.0,0.048257793130905294,0.10499300046663555,0.33780455191633707,0.14285714285714285,2800.0,1407.3202614379086,928.5714285714286,763802.3579209462,1.5155756661639015,137.14285714285714,160.02424046541697,172.30769230769232,283.2337548924897,0.9287121098439377,0.45098039215686275,0.8823529411764706,51
49.37232,45.96287,1978.0,2100.0,3089.0,6110042.0,12831088200.0,5897536000.0,115637960.78431372,72800000.0,7532417207918430.0,1.5884335272570567,179498674.88524017,179498674.88524023,0.40264706465037003,0.8760268695265276,0.0,0.0,0.0,0.0,0.0,2800.0,1407.320261437909,928.5714285714286,763802.3579209462,1.5155756661639022,137.14285714285714,160.02424046541697,172.30769230769232,283.2337548924897,0.9287121098439377,0.3333333333333333,1.0,51
55.5809,41.75434,1978.0,2100.0,3089.0,6110042.0,12831088200.0,5357536000.0,111615333.33333333,103200000.0,5988420651120568.0,1.0815439276485788,164149888.50994188,164149888.50994188,0.36056177994318517,0.8635312949833654,0.0,0.0,0.0,0.0,0.0,2800.0,1340.357142857143,1146.6666666666667,603180.3010565928,1.1689161129568106,137.14285714285714,156.03737408424908,161.25,227.88432625170654,0.9676736377317773,0.3541666666666667,1.0,48
89.15496,79.75931,800.0,2350.0,1200.0,960000.0,2256000000.0,1799370000.0,89968500.0,88920000.0,10414916052631.578,1.0117914979757086,90078473.71580055,90078473.71580051,0.0,0.0,0.0,0.7094680851063829,0.8895113289651378,2.77875,0.2553191489361702,615.7894736842105,603.2994152046783,615.7894736842105,1477.9095235781042,0.9797169990503324,247.0,267.3,247.0,3904.0105263157893,1.0821862348178137,1.0,0.1,20
76.15648,26.94751,2480.0,2700.0,13620.0,33777600.0,91199520000.0,24576000000.0,945230769.2307693,960000000.0,2.9264344615384616e+16,0.9846153846153847,975000000.0,975000000.0,0.26947510250053947,1.0,0.0,0.26947510250053947,1.0,0.7389512576381981,0.4444444444444444,1800.0,1476.923076923077,1500.0,71446.15384615384,0.9846153846153846,533.3333333333334,656.4102564102565,666.6666666666666,14112.820512820508,0.9846153846153848,0.0,0.0,26
76.15648,26.94751,2480.0,2700.0,13620.0,33777600.0,91199520000.0,24576000000.0,945230769.2307693,960000000.0,2.9264344615384616e+16,0.9846153846153847,975000000.0,975000000.0,0.26947510250053947,1.0,0.0,0.26947510250053947,1.0,0.7389512576381981,0.4444444444444444,1800.0,1476.923076923077,1500.0,71446.15384615384,0.9846153846153846,533.3333333333334,656.4102564102565,666.6666666666666,14112.820512820508,0.9846153846153848,0.0,0.0,26
99.43182,98.4375,800.0,2000.0,1200.0,960000.0,1920000000.0,1890000000.0,28636363.636363637,36000000.0,146819580419580.4,0.7954545454545454,33685714.28571429,33685714.28571429,0.0,0.0,0.0,0.984375,1.0,6.9375,0.15,400.0,366.6666666666666,400.0,3008.5470085470088,0.9166666666666664,144.0,202.9090909090909,225.0,1321.376223776224,0.9018181818181819,1.0,0.0,66
87.27273,38.05116,2040.0,2674.0,8880.0,18115200.0,48440044800.0,18432000000.0,1024000000.0,1056000000.0,2.168470588235294e+16,0.9696969696969697,1044000000.0,1044000000.0,0.3805116216572946,1.0,0.0,0.3805116216572946,1.0,0.9538950715421304,0.4487658937920718,1800.0,1600.0,1650.0,52941.17647058824,0.9696969696969697,533.3333333333334,711.1111111111111,733.3333333333333,10457.51633986928,0.9696969696969697,0.0,0.0,18
90.51218,70.36417,800.0,2500.0,1200.0,960000.0,2400000000.0,1688740000.0,52773125.0,52136000.0,32213779467741.934,1.0122204426883534,53364469.53112972,53364469.53112971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,639.090909090909,665.0,2520.341242335377,0.9610389610389609,161.73076923076923,214.61760665804783,217.14285714285714,549.5786302377861,0.9883705569778519,1.0,1.0,32
90.51218,70.36417,800.0,2500.0,1200.0,960000.0,2400000000.0,1688740000.0,52773125.0,52136000.0,32213779467741.934,1.0122204426883534,53364469.53112972,53364469.53112971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,639.090909090909,665.0,2520.341242335377,0.9610389610389609,161.73076923076923,214.61760665804783,217.14285714285714,549.5786302377861,0.9883705569778519,1.0,1.0,32
100.0,75.0,800.0,2000.0,1200.0,960000.0,1920000000.0,1440000000.0,120000000.0,120000000.0,0.0,1.0,120000000.0,120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,750.0,750.0,0.0,1.0,333.3333333333333,333.33333333333337,333.3333333333333,0.0,1.0000000000000002,1.0,1.0,12
82.084,69.39867,1000.0,2330.0,1100.0,1100000.0,2563000000.0,1778688000.0,136822153.84615386,147232000.0,264139436307692.3,0.9292963068229315,138604182.64248702,138604182.642487,0.0,0.0,0.7449805699481865,0.5170066328521264,0.7449805699481865,2.8014545454545456,0.18454935622317598,1437.8125,1213.485576923077,1437.8125,122661.26051682692,0.8439804055974454,128.5981308411215,176.9415631097874,128.5981308411215,5696.6506435680285,1.375926399182213,1.0,0.3076923076923077,13
76.33322,69.1009,1000.0,2330.0,1100.0,1100000.0,2563000000.0,1771056000.0,118070400.0,147232000.0,1592155885257142.8,0.8019343620951968,130656214.56125613,130656214.56125611,0.0,0.0,0.6650585865156156,0.45956145142411237,0.6650585865156156,2.490181818181818,0.18454935622317598,1437.8125,1069.5,1437.8125,169522.55580357142,0.7438382960226038,128.5981308411215,180.8164390127007,128.5981308411215,4848.312919510705,1.4060580649970185,1.0,0.4666666666666667,15
79.12946,68.71463,1000.0,2330.0,1100.0,1100000.0,2563000000.0,1761156000.0,125796857.14285715,147232000.0,1288984384439560.5,0.8544124724438787,135311515.12756398,135311515.12756395,0.0,0.0,0.7523967212444553,0.0,0.0,0.0,0.0,1437.8125,1160.825892857143,1437.8125,150777.93880923765,0.8073555438258764,128.5981308411215,170.9571186490412,128.5981308411215,4451.878828871687,1.3293903848435615,1.0,1.0,14
86.95652,16.51879,2600.0,2650.0,9700.0,25220000.0,66833000000.0,11040000000.0,2760000000.0,2760000000.0,0.0,1.0,2760000000.0,2760000000.0,0.16518785629853516,1.0,0.0,0.0,0.0,0.0,0.0,4312.5,4312.5,4312.5,0.0,1.0,521.7391304347826,521.7391304347826,521.7391304347826,0.0,1.0,0.0,1.0,4
68.84688,17.43809,2600.0,2650.0,9700.0,25220000.0,66833000000.0,11654400000.0,1456800000.0,1456800000.0,1.9409488457142858e+18,1.0,2622595057.6606264,2622595057.6606255,0.16518785629853516,0.9472817133443163,0.0,0.0,0.0,0.0,0.0,6000.0,5156.25,5156.25,813616.0714285715,1.0,106.66666666666667,314.2028985507246,314.2028985507246,49224.32862243826,1.0,0.5,1.0,8
45.11657,25.71185,2600.0,2650.0,9700.0,25220000.0,66833000000.0,17184000000.0,2148000000.0,2148000000.0,4.280502857142857e+17,1.0,2322368715.0837994,2322368715.0837994,0.16518785629853516,0.6424581005586593,0.0,0.0,0.0,0.0,0.0,4312.5,3356.25,3356.25,1045044.6428571428,1.0,521.7391304347826,560.8695652173913,560.8695652173913,1749.9324871725623,1.0,0.5,1.0,8
94.64265,66.25207,2352.0,2385.0,12032.0,28299264.0,67493744640.0,44716000000.0,2129333333.3333333,2202200000.0,1.1150057333333333e+17,0.966911876002785,2179203882.2792735,2179203882.2792745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,1798.639455782313,1820.0,9581.729834791064,0.9882634372430291,466.6666666666667,655.3985696842841,664.8351648351648,1870.0358888741932,0.9858061130788405,1.0,1.0,21
94.64265,66.25207,2352.0,2385.0,12032.0,28299264.0,67493744640.0,44716000000.0,2129333333.3333333,2202200000.0,1.1150057333333333e+17,0.966911876002785,2179203882.2792735,2179203882.2792745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,1798.639455782313,1820.0,9581.729834791064,0.9882634372430291,466.6666666666667,655.3985696842841,664.8351648351648,1870.0358888741932,0.9858061130788405,1.0,1.0,21
79.10819,36.20749,2490.0,2590.0,13490.0,33590100.0,86998359000.0,31499925000.0,629998500.0,587358000.0,1.619452927034388e+17,1.0725971213467766,881913999.5597132,881913999.5597132,0.0,0.0,0.9260282365751664,0.3620749329306315,1.0,8.888744004930023,0.07722007722007722,104616.0,58072.215,58425.0,1195846974.1077552,0.9939617458279846,9.583333333333334,50.61850548738985,55.058499655884376,554.0828623884356,0.9193586059147181,1.0,0.0,50
63.64827,6.23493,2420.0,2450.0,13550.0,32791000.0,80337950000.0,5009017260.0,172724733.10344827,151933320.0,1.625335731038998e+16,1.1368456445462278,263579681.5032307,263579681.50323063,0.0,0.0,1.1050601291000544,0.06234932880413304,1.0,2.545930926168766,0.024489795918367346,164051.66666666666,47979.09252873562,42203.7,1254117076.4189796,1.1368456445462276,8.796895213454075,27.31761769228638,25.647495361781075,176.01452510194645,1.0651183402880757,1.0,0.0,29
98.24176,84.30492,2352.0,2698.0,12032.0,28299264.0,76351414272.0,64368000000.0,139930434.7826087,148800000.0,283826086956521.75,0.9403927068723702,141954362.4161074,141954362.41610745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,874.5652173913044,930.0,11086.95652173913,0.9403927068723703,172.04301075268816,186.17214690146133,172.04301075268816,720.2427029242341,1.082125603864744,1.0,1.0,460
48.6333,40.74575,2359.0,2700.0,12022.0,28359898.0,76571724600.0,31199722600.0,1299988441.6666667,480000000.0,3.49938800507496e+18,2.708309253472222,3879688432.868642,3879688432.8686423,0.3156142704927401,0.7745943548869887,0.3201158269272561,0.0,0.0,0.0,0.0,4080.8823529411766,2005.671227747388,1682.4107142857142,1527679.2166996957,1.1921412593945098,53.333333333333336,449.7846156119811,311.25,166295.08440486708,1.4450911344963249,0.4583333333333333,1.0,24
48.51001,41.37475,2359.0,2700.0,12022.0,28359898.0,76571724600.0,31681358000.0,1267254320.0,480000000.0,3.3803043050439767e+18,2.6401131666666666,3827981146.200299,3827981146.200299,0.36308965411496036,0.8775634238911098,0.33040013625678544,0.0,0.0,0.0,0.0,4080.8823529411766,2040.9912812923599,1864.8214285714287,1515147.420774511,1.0944700924291118,53.333333333333336,434.4044021586732,225.0,165305.85133170325,1.9306862318163251,0.52,1.0,25
48.51001,41.37475,2359.0,2700.0,12022.0,28359898.0,76571724600.0,31681358000.0,1267254320.0,480000000.0,3.3803043050439767e+18,2.6401131666666666,3827981146.200299,3827981146.200299,0.36308965411496036,0.8775634238911098,0.33040013625678544,0.0,0.0,0.0,0.0,4080.8823529411766,2040.9912812923599,1864.8214285714287,1515147.420774511,1.0944700924291118,53.333333333333336,434.4044021586732,225.0,165305.85133170325,1.9306862318163251,0.52,1.0,25
48.51001,41.37475,2359.0,2700.0,12022.0,28359898.0,76571724600.0,31681358000.0,1267254320.0,480000000.0,3.3803043050439767e+18,2.6401131666666666,3827981146.200299,3827981146.200299,0.36308965411496036,0.8775634238911098,0.33040013625678544,0.0,0.0,0.0,0.0,4080.8823529411766,2040.9912812923599,1864.8214285714287,1515147.420774511,1.0944700924291118,53.333333333333336,434.4044021586732,225.0,165305.85133170325,1.9306862318163251,0.52,1.0,25
76.12721,14.51527,2480.0,2860.0,13600.0,33728000.0,96462080000.0,14001736000.0,1555748444.4444444,1631720000.0,2.230461753617778e+17,0.9534408136472216,1683187599.338825,1683187599.3388245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.6666666666665,1827.888407888408,1800.0,44832.117847200076,1.0154935599380044,282.3529411764706,666.8299092460763,706.25,42924.50740121896,0.9441839422953293,1.0,1.0,9
88.59972,78.7553,1200.0,1800.0,2200.0,2640000.0,4752000000.0,3742452000.0,106927200.0,101376000.0,6961442698164706.0,1.0547585227272727,170171578.74890584,170171578.74890584,0.0,0.0,0.7954570960429151,0.0,0.0,0.0,0.0,11000.0,6068.737662337661,6857.142857142857,10353516.50797972,0.8850242424242423,23.333333333333332,56.65974025974026,45.23809523809524,1007.665081680055,1.2524784688995214,1.0,1.0,35
67.50455,22.50152,1200.0,1800.0,2200.0,2640000.0,4752000000.0,1069272000.0,106927200.0,101376000.0,7513938150400000.0,1.0547585227272727,170171578.74890578,170171578.7489058,0.0,0.0,0.7954570960429151,0.0,0.0,0.0,0.0,11000.0,6068.737662337662,6857.142857142857,11175224.167343192,0.8850242424242425,23.333333333333332,56.65974025974026,45.23809523809524,1087.6385008610118,1.2524784688995214,1.0,1.0,10
79.12094,73.84621,1200.0,1800.0,2200.0,2640000.0,4752000000.0,3509172000.0,103210941.1764706,101376000.0,6674377635208556.0,1.0181003509358288,165976306.3286724,165976306.3286724,0.0,0.0,0.7818596523624376,0.0,0.0,0.0,0.0,11000.0,6035.465240641711,6857.142857142857,10627338.392640904,0.8801720142602495,23.333333333333332,56.20855614973262,45.23809523809524,1030.859634145001,1.2425049254151421,1.0,1.0,34
79.12094,73.84621,1200.0,1800.0,2200.0,2640000.0,4752000000.0,3509172000.0,103210941.1764706,101376000.0,6674377635208556.0,1.0181003509358288,165976306.3286724,165976306.3286724,0.0,0.0,0.7818596523624376,0.0,0.0,0.0,0.0,11000.0,6035.465240641711,6857.142857142857,10627338.392640904,0.8801720142602495,23.333333333333332,56.20855614973262,45.23809523809524,1030.859634145001,1.2425049254151421,1.0,1.0,34
79.64019,78.7553,1200.0,1800.0,2200.0,2640000.0,4752000000.0,3742452000.0,106927200.0,101376000.0,6961442698164706.0,1.0547585227272727,170171578.74890578,170171578.74890578,0.0,0.0,0.7954570960429151,0.0,0.0,0.0,0.0,11000.0,6068.737662337661,6857.142857142857,10353516.50797972,0.8850242424242423,23.333333333333332,56.659740259740246,45.23809523809524,1007.665081680055,1.2524784688995212,1.0,1.0,35
55.07126,10.06973,2490.0,2590.0,13490.0,33590100.0,86998359000.0,8760496000.0,24677453.521126762,18564000.0,435528249770573.7,1.3293176859042644,42276571.24445922,42276571.24445921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.3888888888889,439.36107044745364,465.0,15355.296839158347,0.9448625170912982,128.6908077994429,195.82635531263895,175.75757575757575,2190.8100666147952,1.1141844353994976,1.0,1.0,355
83.33333,8.23438,800.0,2000.0,1200.0,960000.0,1920000000.0,158100000.0,15810000.0,15810000.0,0.0,1.0,15810000.0,15809999.999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.0,1581.0,1581.0,0.0,1.0,60.78431372549019,60.78431372549018,60.78431372549019,0.0,0.9999999999999998,1.0,1.0,10
62.0,15.5,800.0,2000.0,1200.0,960000.0,1920000000.0,297600000.0,7440000.0,7440000.0,0.0,1.0,7440000.0,7440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,744.0,744.0,0.0,1.0,77.41935483870968,77.41935483870972,77.41935483870968,0.0,1.0000000000000004,1.0,1.0,40
100.0,77.81519,220.0,135.0,270.0,59400.0,8019000.0,6240000.0,104000.0,104000.0,0.0,1.0,103999.99999999999,104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,0.0,1.0,24.615384615384617,24.6153846153846,24.615384615384617,0.0,0.9999999999999993,1.0,1.0,60
80.2589,15.5,800.0,2000.0,1200.0,960000.0,1920000000.0,297600000.0,7440000.0,7440000.0,0.0,1.0,7440000.0,7440000.0,0.0,0.0,0.0,0.155,1.0,3.1,0.05,744.0,744.0,744.0,0.0,1.0,77.41935483870968,77.41935483870972,77.41935483870968,0.0,1.0000000000000004,1.0,0.0,40
79.86997,79.43068,800.0,2000.0,1200.0,960000.0,1920000000.0,1525069063.0,15250690.63,5395390.0,390917001716229.1,2.826615060264411,40627104.13731844,40627104.137318455,0.0,0.0,0.13846607024117438,0.0,0.0,0.0,0.0,1920.0,645.2793342747974,561.7857142857143,114711.38435702777,1.1486218283340321,31.03448275862069,81.10661848856545,74.32950191570882,2448.524720654848,1.0911766714183289,1.0,1.0,100
72.82762,72.68197,800.0,2000.0,1200.0,960000.0,1920000000.0,1395493803.0,13290417.17142857,5395390.0,333572343186058.94,2.4632912859735017,38150093.091716506,38150093.0917165,0.0,0.0,0.15132300806068144,0.7268196890625,1.0,7.989125,0.2025,1920.0,613.838090982486,561.7857142857143,99745.80163284543,1.0926552159891676,31.03448275862069,76.07639148506732,46.808510638297875,2427.2218877728437,1.62526836354462,1.0,0.0,105
92.54325,82.39559,2490.0,2590.0,13490.0,33590100.0,86998359000.0,71682810000.0,8960351250.0,529375000.0,3.5041722766394104e+20,16.926283353010625,43179442181.94851,43179442181.94851,0.0,0.0,2.452233736372779,0.8239558863403389,1.0,0.9645580096516533,0.9459459459459459,9500.210970464135,2857.9933385513,1750.0,9442376.812266368,1.6331390506007428,313.7037037037037,476.2874270796011,407.3809523809524,45417.55536210929,1.169145057705625,1.0,0.0,8
92.54325,82.39559,2490.0,2590.0,13490.0,33590100.0,86998359000.0,71682810000.0,8960351250.0,529375000.0,3.5041722766394104e+20,16.926283353010625,43179442181.94851,43179442181.94851,0.0,0.0,2.452233736372779,0.8239558863403389,1.0,0.9645580096516533,0.9459459459459459,9500.210970464135,2857.9933385513,1750.0,9442376.812266368,1.6331390506007428,313.7037037037037,476.2874270796011,407.3809523809524,45417.55536210929,1.169145057705625,1.0,0.0,8
92.54325,82.39559,2490.0,2590.0,13490.0,33590100.0,86998359000.0,71682810000.0,8960351250.0,529375000.0,3.5041722766394104e+20,16.926283353010625,43179442181.94851,43179442181.94851,0.0,0.0,2.452233736372779,0.8239558863403389,1.0,0.9645580096516533,0.9459459459459459,9500.210970464135,2857.9933385513,1750.0,9442376.812266368,1.6331390506007428,313.7037037037037,476.2874270796011,407.3809523809524,45417.55536210929,1.169145057705625,1.0,0.0,8
91.18541,13.28999,2352.0,2393.0,12032.0,28299264.0,67720138752.0,9000000000.0,30000000.0,30000000.0,0.0,1.0,29999999.999999993,30000000.000000004,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48000.0,48000.0,48000.0,0.0,1.0,0.8333333333333334,0.833333333333337,0.8333333333333334,0.0,1.0000000000000044,1.0,1.0,300
